"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 08 10:20:46 GMT 2022","Wed Jun 08 10:20:48 GMT 2022","1838","Test_Conduit","test_conduit","TestConduit","","","test_import_data_from_file",""
"passed","Wed Jun 08 10:20:28 GMT 2022","Wed Jun 08 10:20:30 GMT 2022","1514","Test_Conduit","test_conduit","TestConduit","","","test_sign_up",""
"passed","Wed Jun 08 10:20:31 GMT 2022","Wed Jun 08 10:20:35 GMT 2022","3707","Test_Conduit","test_conduit","TestConduit","","","test_login",""
"passed","Wed Jun 08 10:20:24 GMT 2022","Wed Jun 08 10:20:26 GMT 2022","2362","Test_Conduit","test_conduit","TestConduit","","","test_accept_cookies",""
"passed","Wed Jun 08 10:20:39 GMT 2022","Wed Jun 08 10:20:41 GMT 2022","1385","Test_Conduit","test_conduit","TestConduit","","","test_pagination",""
"passed","Wed Jun 08 10:20:54 GMT 2022","Wed Jun 08 10:20:59 GMT 2022","5135","Test_Conduit","test_conduit","TestConduit","","","test_delete_comment",""
"passed","Wed Jun 08 10:21:01 GMT 2022","Wed Jun 08 10:21:01 GMT 2022","204","Test_Conduit","test_conduit","TestConduit","","","test_save_data_to_file",""
"passed","Wed Jun 08 10:20:43 GMT 2022","Wed Jun 08 10:20:45 GMT 2022","1932","Test_Conduit","test_conduit","TestConduit","","","test_create_new_article",""
"passed","Wed Jun 08 10:21:03 GMT 2022","Wed Jun 08 10:21:04 GMT 2022","852","Test_Conduit","test_conduit","TestConduit","","","test_logout",""
"passed","Wed Jun 08 10:20:50 GMT 2022","Wed Jun 08 10:20:53 GMT 2022","2675","Test_Conduit","test_conduit","TestConduit","","","test_update_profile_pic",""
"passed","Wed Jun 08 10:20:37 GMT 2022","Wed Jun 08 10:20:38 GMT 2022","921","Test_Conduit","test_conduit","TestConduit","","","test_display_list",""
